
2024-04-15,1538.0,1538.0,1538.0,1538.0,-17.09,649,998162,998162
2023-03-17,1855.0,1855.0,1855.0,1855.0,173.6,523,970165,970165
2022-06-14,678.0,678.0,678.0,678.0,2.88,480,325440,325440
2018-01-17,659.0,659.0,659.0,659.0,2.97,1650,1087350,1087350
2016-06-10,640.0,640.0,640.0,640.0,2.89,212,135680,135680
