
2023-09-04,99.0,99.0,99.0,99.0,59.68,120,11880,11880
2023-02-14,62.0,62.0,62.0,62.0,-38.0,500,31000,31000
2021-04-14,100.0,100.0,100.0,100.0,0.0,644,64400,64400
2020-10-20,100.0,100.0,100.0,100.0,-0.99,2250,225000,225000
2020-10-07,101.0,101.0,101.0,101.0,1.0,200,20200,20200
2020-08-12,100.0,100.0,100.0,100.0,-33.77,150,15000,15000
